Date,Daily Mean PM2.5 Concentration,temp,visibility,winddir,windspeed,precip,solarradiation,cloudcover,humidity,Month
2021-09-10,4.0,20.2,16.0,316.1,25.3,0.0,272.7,16.4,59.6,9
2021-09-11,6.2,20.1,16.0,236.1,21.6,0.0,255.5,13.8,56.2,9
2021-09-12,8.3,23.2,16.0,232.8,21.5,0.0,265.4,15.6,65.1,9
2021-09-13,9.0,25.6,15.9,290.2,20.6,1.779,255.9,52.5,62.9,9
2021-09-14,7.7,22.8,15.7,141.3,17.1,0.0,230.5,28.5,75.1,9
2021-09-15,15.4,25.4,14.5,200.0,23.6,0.0,241.5,41.2,74.8,9
2021-09-16,4.8,22.9,16.0,49.1,20.0,0.712,182.6,80.1,73.6,9
2021-09-17,7.4,22.2,13.9,55.6,17.7,0.142,142.8,99.5,84.9,9
2021-09-18,6.6,24.4,15.9,344.2,16.4,0.0,224.6,55.3,71.7,9
2021-09-19,4.9,21.3,16.0,2.6,20.5,0.0,277.9,6.1,57.9,9
2021-09-20,5.3,19.6,16.0,129.9,17.7,0.0,197.8,29.3,66.9,9
2021-09-21,5.1,20.5,15.3,106.5,15.8,1.29,219.4,60.8,72.2,9
2021-09-22,4.1,23.8,14.6,164.0,25.9,0.099,215.1,81.6,81.9,9
2021-09-23,5.4,24.1,14.2,157.4,34.2,28.126,167.5,89.6,78.4,9
2021-09-24,3.4,18.4,14.7,286.3,17.0,18.177,273.4,41.6,67.1,9
2021-09-25,7.6,19.0,16.0,9.0,6.3,0.0,271.7,8.8,61.7,9
2021-09-26,6.8,18.8,16.0,297.3,27.9,0.0,267.7,17.5,55.6,9
2021-09-27,4.9,20.6,16.0,228.1,28.4,0.0,258.4,26.4,50.1,9
2021-09-28,7.1,19.9,15.4,255.2,17.7,4.208,123.0,49.9,70.7,9
2021-09-29,2.4,16.4,16.0,339.2,20.5,0.0,202.3,41.9,52.9,9
2021-09-30,2.6,15.9,16.0,330.4,19.0,0.0,216.4,73.4,56.7,9
2021-10-01,3.7,14.7,16.0,315.7,14.5,0.0,228.4,11.0,60.2,10
2021-10-02,6.5,17.9,16.0,261.6,20.0,0.0,249.4,10.9,60.4,10
2021-10-03,11.9,20.6,15.8,226.9,13.7,0.0,219.0,37.7,66.2,10
2021-10-04,8.7,19.7,11.1,55.4,21.6,6.82,108.6,96.4,89.0,10
2021-10-05,3.6,16.7,15.2,43.4,12.2,0.0,81.8,100.0,83.0,10
2021-10-06,4.6,18.2,15.9,24.1,9.7,0.0,171.0,96.6,77.5,10
2021-10-07,7.7,19.4,15.6,25.8,8.2,0.0,241.3,59.8,77.9,10
2021-10-08,9.3,19.7,15.0,82.2,15.1,0.0,213.2,39.3,76.0,10
2021-10-09,7.2,17.8,16.0,64.6,22.8,0.0,173.2,93.3,74.1,10
2021-10-10,3.6,17.2,13.0,51.0,20.6,2.856,132.9,99.5,85.0,10
2021-10-11,5.1,18.8,16.0,43.7,22.1,0.0,228.6,77.5,75.6,10
2021-10-12,6.2,18.1,16.0,32.4,9.8,0.0,191.0,67.4,79.2,10
2021-10-13,9.8,18.9,15.5,239.0,9.6,0.0,142.0,92.0,81.9,10
2021-10-14,7.4,20.5,15.1,344.5,15.1,0.0,236.2,36.3,71.6,10
2021-10-15,9.5,21.1,16.0,184.1,14.7,0.0,231.0,16.4,70.2,10
2021-10-16,7.6,20.6,15.3,192.3,21.2,6.693,193.8,64.4,73.4,10
2021-10-17,3.7,13.6,15.9,285.0,20.2,0.3,211.4,34.3,67.3,10
2021-10-18,2.6,11.5,16.0,295.9,26.0,0.0,179.6,44.2,60.2,10
2021-10-19,3.2,13.3,16.0,258.9,22.3,0.0,237.0,8.3,55.3,10
2021-10-20,5.8,19.0,16.0,269.7,17.7,0.0,238.2,10.1,49.8,10
2021-10-21,8.8,19.0,16.0,212.3,18.2,0.0,228.5,12.4,58.5,10
2021-10-22,5.8,17.8,16.0,272.5,15.4,0.0,207.6,49.5,62.4,10
2021-10-23,3.8,12.5,15.9,340.6,13.7,0.241,180.1,81.7,63.2,10
2021-10-24,5.7,12.0,16.0,279.8,14.8,0.0,162.6,50.1,65.1,10
2021-10-25,8.4,18.1,13.5,113.1,12.8,8.795,187.7,74.3,83.6,10
2021-10-26,2.4,15.0,9.4,38.2,24.4,76.712,146.9,99.2,89.9,10
2021-10-27,2.2,14.2,15.7,1.8,27.3,8.273,187.8,97.9,70.4,10
2021-10-28,4.8,11.9,16.0,42.2,13.9,0.0,231.0,46.1,65.2,10
2021-10-29,4.8,11.3,15.0,75.7,37.4,9.24,151.2,89.2,70.7,10
2021-10-30,3.7,14.8,12.5,88.4,26.3,11.451,175.4,85.5,83.4,10
2021-10-31,4.3,15.0,14.3,262.0,20.2,1.451,204.9,76.2,77.9,10
2021-11-01,3.9,12.8,16.0,279.6,19.8,0.0,231.7,28.2,56.6,11
2021-11-02,5.2,10.1,16.0,265.6,17.3,0.0,165.0,77.2,57.3,11
2021-11-03,4.9,7.4,16.0,317.7,19.5,0.0,216.2,16.8,57.6,11
2021-11-04,3.8,6.7,16.0,22.7,9.7,0.0,209.6,15.1,52.4,11
2021-11-05,5.4,6.7,16.0,9.2,15.6,0.0,208.1,3.6,54.6,11
2021-11-06,6.9,7.0,16.0,29.0,7.2,0.0,215.6,5.5,56.3,11
2021-11-07,10.9,7.5,15.8,7.6,9.0,0.0,203.6,13.6,59.4,11
2021-11-08,9.4,11.9,16.0,357.1,16.2,0.0,211.3,5.0,53.9,11
2021-11-09,12.8,14.0,15.9,306.0,10.7,0.0,207.3,5.3,60.3,11
2021-11-10,9.1,14.2,15.9,321.5,20.9,0.0,212.0,19.2,52.5,11
2021-11-11,5.4,11.3,16.0,87.2,19.3,0.0,185.5,49.7,62.9,11
2021-11-12,5.1,16.1,13.7,170.1,31.9,13.216,158.7,58.8,72.6,11
2021-11-13,6.1,9.2,15.9,241.4,30.8,6.702,171.7,24.7,66.3,11
2021-11-14,5.0,5.9,15.9,219.1,18.6,0.329,186.2,38.0,63.4,11
2021-11-15,4.3,6.0,16.0,271.4,25.1,0.059,176.2,58.3,67.8,11
2021-11-16,4.7,5.9,16.0,270.7,17.6,0.0,221.8,19.0,53.5,11
2021-11-17,9.1,8.6,16.0,163.0,19.3,0.0,185.9,33.2,64.5,11
2021-11-18,13.9,14.1,15.4,243.4,29.0,1.27,209.1,30.8,69.6,11
2021-11-19,3.0,6.7,15.9,299.3,30.0,0.898,205.0,43.9,52.3,11
2021-11-20,4.8,5.1,16.0,210.2,15.3,0.0,191.5,17.0,56.9,11
2021-11-21,6.2,9.5,16.0,217.4,14.5,0.099,200.5,71.6,64.0,11
2021-11-22,5.3,8.2,15.8,294.1,21.5,0.863,151.0,52.0,65.9,11
2021-11-23,2.5,2.3,16.0,316.3,36.3,0.0,188.1,12.4,47.4,11
2021-11-24,4.0,3.1,16.0,312.1,16.7,0.0,194.4,5.4,48.0,11
2021-11-25,13.3,7.8,16.0,243.5,11.8,0.0,178.2,40.8,43.3,11
2021-11-26,10.3,6.1,15.1,289.7,32.1,3.245,151.6,97.6,65.7,11
2021-11-27,2.2,2.4,16.0,299.5,28.5,0.0,159.1,67.1,50.3,11
2021-11-28,10.0,2.4,15.1,317.5,12.5,0.0,124.1,92.8,68.7,11
2021-11-29,9.1,3.3,16.0,319.6,20.5,0.059,156.5,65.1,60.5,11
2021-11-30,7.7,2.1,15.9,246.7,19.0,0.142,149.2,73.0,62.5,11
2022-09-01,4.9,24.6,15.9,304.1,18.4,0.0,293.5,2.5,41.2,9
2022-09-02,3.2,20.8,16.0,67.4,12.1,0.0,282.7,9.0,53.7,9
2022-09-03,4.2,22.2,16.0,146.8,13.2,0.0,244.8,22.2,66.7,9
2022-09-04,6.8,25.4,16.0,241.2,13.9,0.0,210.5,55.4,66.9,9
2022-09-05,10.3,25.4,15.7,133.4,20.1,0.405,209.1,63.2,72.9,9
2022-09-06,6.4,21.8,10.4,78.2,15.2,18.572,110.2,97.7,89.5,9
2022-09-07,4.0,20.3,14.6,44.8,17.8,0.142,43.5,94.4,78.7,9
2022-09-08,5.3,21.3,16.0,41.8,13.6,0.0,190.5,43.8,65.1,9
2022-09-09,5.8,21.3,16.0,49.7,13.3,0.0,264.3,4.3,60.1,9
2022-09-10,7.5,22.8,16.0,226.7,12.4,0.0,276.4,10.3,58.1,9
2022-09-11,8.1,21.6,13.3,130.4,10.7,4.419,134.6,77.8,78.9,9
2022-09-12,6.5,22.9,11.5,43.8,11.5,8.0,200.1,82.2,81.6,9
2022-09-13,6.8,24.1,13.6,256.0,21.2,36.458,222.8,73.0,75.0,9
2022-09-14,4.0,21.8,16.0,293.6,17.8,0.0,262.0,11.8,56.5,9
2022-09-15,4.6,20.4,16.0,334.1,21.0,0.0,275.7,14.1,48.4,9
2022-09-16,5.0,18.5,16.0,348.5,9.1,0.0,257.7,14.2,47.4,9
2022-09-17,4.7,20.3,16.0,87.2,13.7,0.0,247.4,52.0,61.5,9
2022-09-18,9.7,23.1,16.0,236.5,19.9,0.0,256.0,13.8,65.1,9
2022-09-19,11.5,23.8,15.7,242.0,26.4,1.538,181.9,43.4,64.8,9
2022-09-20,5.8,22.3,16.0,307.7,19.5,0.0,240.2,31.6,67.2,9
2022-09-21,5.3,21.1,16.0,244.9,19.8,0.0,255.0,9.1,66.5,9
2022-09-22,7.0,20.2,15.3,288.1,28.0,4.873,158.6,49.6,69.8,9
2022-09-23,1.6,13.7,16.0,321.3,35.3,0.0,265.2,3.5,49.3,9
2022-09-24,3.5,14.5,16.0,301.5,22.1,0.0,254.2,11.0,51.4,9
2022-09-25,6.9,16.9,15.1,218.1,17.3,13.077,173.0,75.0,68.6,9
2022-09-26,4.8,18.4,16.0,246.9,27.2,0.098,216.3,30.1,66.3,9
2022-09-27,3.9,17.4,16.0,264.9,22.3,0.0,274.0,33.4,54.4,9
2022-09-28,2.6,16.2,16.0,307.6,19.5,0.0,250.6,36.2,59.2,9
2022-09-29,2.5,15.3,16.0,17.8,18.5,0.0,256.2,14.8,57.6,9
2022-09-30,3.6,13.9,16.0,45.4,16.5,0.0,193.7,29.6,60.7,9
2022-10-01,2.4,13.8,12.7,37.6,21.6,11.575,98.3,95.5,83.7,10
2022-10-02,1.3,14.4,15.7,42.3,29.9,0.294,121.6,95.9,56.9,10
2022-10-03,2.4,10.5,15.5,38.3,27.6,8.481,123.5,91.9,62.8,10
2022-10-04,3.2,10.1,9.2,21.2,21.2,38.877,79.3,100.0,89.2,10
2022-10-05,2.0,13.3,10.7,13.0,18.2,13.142,81.5,91.0,90.3,10
2022-10-06,4.9,17.2,16.0,330.2,9.0,0.0,239.0,19.9,62.6,10
2022-10-07,9.3,19.0,16.0,288.2,17.8,0.0,246.7,31.8,59.8,10
2022-10-08,2.3,11.9,16.0,321.1,19.1,0.646,220.1,43.4,54.8,10
2022-10-09,6.3,11.4,16.0,268.3,18.2,0.0,231.7,9.8,55.5,10
2022-10-10,7.1,14.5,16.0,258.1,20.5,0.0,237.5,32.0,50.4,10
2022-10-11,9.1,15.3,15.9,275.6,13.2,0.0,226.4,0.5,59.6,10
2022-10-12,8.4,16.3,16.0,186.3,23.4,0.0,227.3,10.6,59.2,10
2022-10-13,4.6,18.2,13.8,160.3,20.9,14.799,134.4,85.7,82.1,10
2022-10-14,5.1,14.5,14.1,331.1,15.7,6.635,124.4,43.9,68.1,10
2022-10-15,8.0,14.8,16.0,184.4,19.1,0.0,124.3,5.5,62.0,10
2022-10-16,8.1,14.4,16.0,330.3,9.7,0.0,155.0,20.1,61.5,10
2022-10-17,8.1,14.9,15.2,199.8,18.4,4.978,169.9,84.2,73.4,10
2022-10-18,3.9,10.8,15.9,283.5,17.6,0.0,153.0,48.7,52.2,10
2022-10-19,4.1,8.4,16.0,246.0,20.2,0.0,193.3,23.1,54.3,10
2022-10-20,4.2,10.0,16.0,222.1,24.3,0.0,224.1,4.6,50.8,10
2022-10-21,10.3,11.5,16.0,195.7,12.8,0.0,220.6,2.7,52.4,10
2022-10-22,11.2,12.8,16.0,156.0,12.7,0.0,223.4,6.0,59.0,10
2022-10-23,7.7,13.8,16.0,31.5,16.8,0.624,146.6,84.1,69.1,10
2022-10-24,3.3,14.2,7.8,40.7,16.2,14.492,135.8,100.0,90.5,10
2022-10-25,6.7,18.1,5.7,62.6,9.8,3.07,240.8,95.9,93.4,10
2022-10-26,5.7,18.9,8.7,214.7,13.5,0.175,185.8,87.7,87.0,10
2022-10-27,2.4,15.2,16.0,343.3,21.9,0.0,223.0,2.0,54.7,10
2022-10-28,3.1,10.3,16.0,30.4,16.6,0.0,205.0,12.1,52.6,10
2022-10-29,5.9,9.8,16.0,27.7,11.9,0.0,219.8,7.1,60.7,10
2022-10-30,11.3,10.7,16.0,5.3,6.9,0.0,217.0,9.7,57.3,10
2022-10-31,12.0,13.6,15.8,228.4,17.4,0.139,174.7,55.0,73.0,10
2022-11-01,8.3,16.6,11.7,264.2,13.0,4.685,174.0,77.2,83.4,11
2022-11-02,7.9,16.3,16.0,5.1,15.7,0.0,194.8,5.8,61.9,11
2022-11-03,10.1,14.0,15.9,180.1,12.0,0.0,210.9,3.5,66.7,11
2022-11-04,10.3,14.9,13.6,182.2,13.0,0.0,205.3,28.2,79.7,11
2022-11-05,5.5,19.5,16.0,181.0,18.0,0.0,175.2,57.5,76.5,11
2022-11-06,7.1,20.5,16.0,184.1,14.8,0.201,157.0,83.3,77.9,11
2022-11-07,4.2,20.8,16.0,282.4,20.6,0.335,209.3,29.7,51.1,11
2022-11-08,2.8,10.9,16.0,3.7,20.7,0.0,211.8,6.5,36.9,11
2022-11-09,5.2,7.9,16.0,18.6,18.6,0.0,204.4,4.6,50.8,11
2022-11-10,6.8,12.5,16.0,224.5,15.5,0.0,202.9,6.8,70.3,11
2022-11-11,7.9,17.2,11.9,145.7,23.6,20.033,139.3,95.5,87.5,11
2022-11-12,5.0,19.1,14.4,257.1,24.0,2.801,189.0,74.0,70.7,11
2022-11-13,3.7,10.2,15.9,319.3,25.7,1.379,169.5,77.9,64.6,11
2022-11-14,2.4,4.6,16.0,319.3,26.6,0.0,202.7,10.6,51.1,11
2022-11-15,4.8,3.7,14.9,33.7,17.5,9.723,147.4,67.2,61.9,11
2022-11-16,3.8,6.4,11.9,318.6,25.6,9.484,185.7,84.8,74.1,11
2022-11-17,5.7,4.5,16.0,264.8,24.1,0.0,200.8,61.7,53.4,11
2022-11-18,7.8,3.5,16.0,248.6,24.8,0.0,188.3,28.7,50.1,11
2022-11-19,6.7,1.6,16.0,254.2,23.0,0.0,197.0,5.2,47.0,11
2022-11-20,4.1,0.8,16.0,286.3,31.6,0.0,154.6,20.1,38.8,11
2022-11-21,5.4,1.0,16.0,226.7,21.3,0.0,104.0,4.5,40.7,11
2022-11-22,10.7,5.8,16.0,239.8,16.6,0.0,80.8,4.3,44.9,11
2022-11-23,11.4,7.5,16.0,324.6,16.8,0.0,77.3,0.7,43.2,11
2022-11-24,8.9,6.6,16.0,313.8,9.9,0.0,75.3,7.9,63.4,11
2022-11-25,9.5,8.9,14.0,275.7,29.7,0.719,28.4,67.3,69.1,11
2022-11-26,3.1,9.1,16.0,292.2,24.5,0.0,78.6,25.9,42.9,11
2022-11-27,8.9,10.0,12.9,215.7,26.1,13.983,16.7,52.7,67.8,11
2022-11-28,2.3,9.7,16.0,300.4,28.4,0.0,59.6,29.7,63.5,11
2022-11-29,5.5,3.6,16.0,7.9,10.1,0.0,41.6,42.1,63.1,11
2022-11-30,6.2,8.5,13.4,229.6,33.3,13.883,7.5,80.3,75.2,11
2023-09-01,4.9,19.7,16.0,27.0,13.1,0.0,208.5,4.1,52.1,9
2023-09-02,8.2,20.9,16.0,206.8,16.2,0.0,182.8,9.0,61.9,9
2023-09-03,12.9,25.6,16.0,258.3,13.7,0.0,192.8,18.2,60.7,9
2023-09-04,15.5,27.1,15.9,347.3,13.7,0.142,125.0,26.0,65.3,9
2023-09-05,17.2,28.3,15.8,6.8,11.1,0.0,151.6,20.5,66.1,9
2023-09-06,17.7,29.2,15.8,345.5,10.2,0.0,183.4,16.1,62.2,9
2023-09-07,15.8,29.2,15.9,201.0,19.7,0.0,154.5,13.1,58.1,9
2023-09-08,15.0,24.6,14.1,39.4,12.4,5.813,88.4,48.2,79.7,9
2023-09-09,17.0,24.2,12.8,13.2,17.9,6.549,71.3,79.6,84.3,9
2023-09-10,9.6,22.7,13.7,28.4,16.1,23.768,74.1,60.6,86.4,9
2023-09-11,8.6,23.4,13.0,39.3,12.1,26.59,125.6,80.3,86.8,9
2023-09-12,8.7,23.2,15.4,329.1,11.0,0.0,147.0,40.1,77.0,9
2023-09-13,7.5,23.8,15.2,250.5,13.7,4.649,117.3,63.0,76.9,9
2023-09-14,6.0,21.3,16.0,341.4,20.7,0.0,171.0,26.6,57.5,9
2023-09-15,5.4,17.1,16.0,2.1,20.4,0.0,139.4,13.1,59.5,9
2023-09-16,6.2,19.4,16.0,310.8,23.2,0.0,169.2,14.8,51.0,9
2023-09-17,9.0,19.4,15.5,237.8,12.4,3.436,146.9,31.9,61.5,9
2023-09-18,6.5,18.7,9.8,343.2,21.1,26.49,26.5,88.8,92.2,9
2023-09-19,7.8,18.5,16.0,292.8,22.0,0.0,121.1,15.4,64.7,9
2023-09-20,8.8,18.7,16.0,309.0,17.7,0.0,146.1,13.7,56.6,9
2023-09-21,7.8,17.8,16.0,13.2,14.4,0.0,167.0,9.5,60.7,9
2023-09-22,7.8,17.9,16.0,59.8,21.8,0.0,145.0,31.6,69.1,9
2023-09-23,4.7,15.3,11.0,45.4,26.9,21.402,23.5,92.6,84.4,9
2023-09-24,2.3,17.2,7.4,55.5,25.2,20.259,25.5,100.0,90.4,9
2023-09-25,5.3,16.0,6.7,42.3,24.9,15.815,27.2,100.0,88.0,9
2023-09-26,12.8,15.2,12.2,41.5,18.4,2.915,28.1,93.2,78.6,9
2023-09-27,8.6,14.7,16.0,53.1,20.0,0.0,118.8,47.7,63.8,9
2023-09-28,12.1,14.8,14.2,38.8,18.1,2.99,48.5,89.6,80.7,9
2023-09-29,5.1,15.8,7.5,35.0,20.7,81.423,24.2,99.8,89.1,9
2023-09-30,9.8,16.1,14.1,12.0,13.9,1.467,54.3,95.3,85.1,9
2023-10-01,11.4,19.5,15.8,8.2,17.2,0.0,137.6,6.7,71.1,10
2023-10-02,14.2,20.7,16.0,18.4,12.7,0.0,134.9,17.8,68.3,10
2023-10-03,16.4,21.0,15.7,358.5,6.5,0.0,132.4,4.3,69.3,10
2023-10-04,18.1,22.3,15.6,170.8,14.1,0.0,132.6,5.6,71.5,10
2023-10-05,14.1,20.2,15.6,152.1,14.1,0.0,130.8,8.6,74.4,10
2023-10-06,12.4,20.4,6.4,76.4,11.8,2.696,20.3,99.5,91.7,10
2023-10-07,5.8,17.8,10.4,331.9,22.7,10.291,25.5,94.0,85.0,10
2023-10-08,4.1,12.6,16.0,252.3,24.6,0.0,45.5,36.2,62.5,10
2023-10-09,9.1,12.1,16.0,237.0,21.4,0.0,117.5,46.7,56.5,10
2023-10-10,10.4,14.1,16.0,217.6,20.6,0.223,132.5,64.5,66.0,10
2023-10-11,11.4,16.1,16.0,251.3,16.6,0.0,128.8,37.8,61.4,10
2023-10-12,12.0,15.8,15.8,317.3,13.2,0.0,109.8,15.1,62.6,10
2023-10-13,7.4,13.9,16.0,342.2,14.5,0.0,127.3,8.5,57.2,10
2023-10-14,6.3,11.3,12.9,23.2,13.6,15.794,10.0,93.0,77.9,10
2023-10-15,4.2,12.3,16.0,332.2,20.5,0.384,74.3,77.2,66.3,10
2023-10-16,4.8,12.3,16.0,317.8,13.5,0.284,101.5,48.9,68.8,10
2023-10-17,5.3,13.4,16.0,356.1,10.2,0.0,33.9,50.4,67.9,10
2023-10-18,9.3,13.9,16.0,113.6,9.3,0.0,66.4,87.3,73.0,10
2023-10-19,11.5,14.1,16.0,194.2,16.4,0.0,107.3,25.2,71.0,10
2023-10-20,7.2,16.3,9.7,154.6,19.0,28.63,19.1,93.7,89.4,10
2023-10-21,4.3,15.3,11.9,296.0,26.9,10.145,52.1,84.0,79.0,10
2023-10-22,2.9,12.0,16.0,289.3,27.3,0.0,130.6,86.0,57.7,10
2023-10-23,4.4,11.3,16.0,321.0,23.2,0.0,116.6,15.2,58.2,10
2023-10-24,8.7,12.4,16.0,212.2,14.2,0.0,89.8,9.0,65.8,10
2023-10-25,13.5,16.4,16.0,212.3,15.8,0.0,92.0,10.8,58.4,10
2023-10-26,17.0,18.9,16.0,226.4,12.5,0.0,114.3,12.5,57.1,10
2023-10-27,17.5,19.1,16.0,220.2,12.9,0.0,58.4,16.6,63.3,10
2023-10-28,10.2,21.3,16.0,281.3,16.7,0.0,87.4,28.2,64.4,10
2023-10-29,4.3,12.7,11.8,33.8,17.5,11.412,9.5,96.1,78.1,10
2023-10-30,5.8,12.2,9.0,335.8,22.8,10.989,30.2,98.0,85.8,10
2023-10-31,5.5,9.3,16.0,9.0,17.6,0.0,88.4,60.8,56.4,10
2023-11-01,9.1,7.0,16.0,335.9,23.6,0.099,99.0,67.9,58.9,11
2023-11-02,8.5,5.6,16.0,290.5,13.6,0.0,113.5,4.5,55.3,11
2023-11-03,12.7,8.3,16.0,201.4,18.6,0.0,110.9,7.5,55.1,11
2023-11-04,17.3,10.7,16.0,212.9,10.9,0.0,83.1,19.7,57.8,11
2023-11-05,18.8,12.8,15.8,342.4,13.3,0.0,58.8,50.3,55.8,11
2023-11-06,10.7,9.9,16.0,60.6,12.2,0.0,75.9,20.3,61.3,11
2023-11-07,17.7,14.3,15.2,245.0,21.6,1.607,49.1,43.0,71.0,11
2023-11-08,4.5,8.3,16.0,335.1,21.1,0.0,97.4,21.6,44.7,11
2023-11-09,12.8,9.5,16.0,22.8,9.9,0.0,35.5,56.6,62.2,11
2023-11-10,8.7,9.4,16.0,254.0,15.4,0.0,19.7,50.3,57.5,11
2023-11-11,8.3,8.3,16.0,325.5,20.5,0.0,79.0,23.7,57.4,11
2023-11-12,6.1,4.5,15.9,17.6,12.7,0.0,95.8,14.7,56.1,11
2023-11-13,13.8,5.0,16.0,279.9,10.7,0.0,82.5,26.2,57.4,11
2023-11-14,9.4,7.8,16.0,319.9,25.7,0.0,84.6,20.0,55.9,11
2023-11-15,9.5,7.1,16.0,213.5,14.9,0.0,76.3,9.8,61.4,11
2023-11-16,17.9,11.5,16.0,241.0,10.7,0.0,85.7,9.0,57.1,11
2023-11-17,16.2,13.8,16.0,197.7,19.0,0.0,72.7,15.7,67.8,11
2023-11-18,7.3,10.9,16.0,322.7,24.1,0.284,71.8,55.2,60.9,11
2023-11-19,8.9,7.6,16.0,276.3,25.2,0.0,80.9,5.0,50.0,11
2023-11-20,6.5,4.4,16.0,2.1,15.1,0.0,91.2,9.0,44.2,11
2023-11-21,7.3,4.5,14.9,84.9,31.7,9.986,26.9,54.9,64.6,11
2023-11-22,5.1,10.3,11.8,360.0,34.3,43.178,62.5,95.8,83.3,11
2023-11-23,6.9,8.9,16.0,308.6,23.5,0.0,76.5,43.5,58.5,11
2023-11-24,7.8,7.0,16.0,321.5,22.5,0.0,75.5,49.0,47.7,11
2023-11-25,9.4,1.4,16.0,3.1,11.6,0.0,63.1,11.0,51.1,11
2023-11-26,15.2,5.5,13.8,71.2,21.3,8.754,39.4,65.3,74.0,11
2023-11-27,6.7,7.7,15.2,268.1,23.9,7.533,47.1,48.7,67.1,11
2023-11-28,5.8,1.4,16.0,282.6,30.0,0.0,58.3,17.9,44.2,11
2023-11-29,7.4,0.1,16.0,250.1,24.8,0.0,76.8,26.2,45.0,11
2023-11-30,15.2,5.3,16.0,217.3,17.6,0.0,62.2,20.5,45.4,11
