Date,Daily Mean PM2.5 Concentration,temp,visibility,winddir,windspeed,precip,solarradiation,cloudcover,humidity,Month
2020-01-02,12.9,4.6,16.0,219.7,17.6,0.0,65.9,12.5,55.9,1
2020-01-03,20.3,8.1,12.3,243.8,10.8,3.702,18.2,90.5,82.0,1
2020-01-04,18.0,8.9,8.0,338.4,23.4,7.986,13.1,87.5,90.8,1
2020-01-05,1.7,3.8,16.0,310.1,38.3,0.0,56.6,64.0,51.6,1
2020-01-06,8.7,3.5,14.4,244.9,19.5,0.743,37.6,62.2,65.4,1
2020-01-07,9.7,4.3,15.9,211.7,14.8,0.0,42.4,39.6,51.3,1
2020-01-08,7.7,1.7,15.3,281.1,30.4,0.0,64.9,41.0,59.4,1
2020-01-09,4.1,-1.6,16.0,306.3,29.2,0.0,77.2,12.5,39.9,1
2020-01-10,11.4,6.7,16.0,213.9,19.0,0.0,38.6,58.1,69.6,1
2020-01-11,10.7,14.8,16.0,195.1,29.2,0.0,63.3,74.2,74.3,1
2020-01-12,6.2,16.4,15.6,245.4,31.8,1.287,68.3,43.3,60.5,1
2020-01-13,9.9,5.3,14.7,30.3,14.3,0.0,24.7,67.3,74.7,1
2020-01-14,16.4,5.2,9.9,54.7,13.0,1.705,28.5,79.4,86.4,1
2020-01-15,17.4,7.6,13.4,298.6,20.2,0.0,81.6,33.1,70.1,1
2020-01-16,13.9,6.4,12.9,293.0,36.4,2.09,60.9,63.2,66.5,1
2020-01-17,3.0,-2.9,15.9,324.1,39.9,0.0,89.6,13.5,36.9,1
2020-01-18,7.7,-3.3,11.5,232.6,27.5,7.788,25.4,68.1,62.4,1
2020-01-19,5.5,3.4,15.4,283.2,27.3,0.0,82.7,56.1,64.7,1
2020-01-20,4.6,-3.4,16.0,328.4,26.3,0.0,95.1,3.6,40.5,1
2020-01-21,6.0,-3.2,16.0,332.8,19.3,0.0,88.0,5.3,47.0,1
2020-01-22,12.2,-0.4,16.0,337.5,7.6,0.0,93.6,6.1,54.4,1
2020-01-23,24.1,3.3,15.8,230.6,10.4,0.0,73.0,17.2,53.4,1
2020-01-24,25.5,5.5,15.3,53.5,13.5,0.0,94.0,12.1,57.7,1
2020-01-25,11.9,6.0,11.0,73.5,30.0,28.203,9.1,85.5,90.5,1
2020-01-26,5.3,5.2,16.0,263.8,23.6,0.0,77.4,45.0,71.3,1
